Entity,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds
North America,2007,452.2367729,768.3938945,785.9719043,623.4979309,317.9240959,52.40174452,3775.553398,36.82602951,12034.46228,26387.39244,63371.49756,55868.49673,79368.28482,72249.59097,18653.86816,76605.17134,368044.712,,362462.4196,461439.3315,489477.735,151.0781757,42.44445114,17699.546,124020.001,126120.22,91080.66732,137022.7673,103747.5151
North America,2008,444.1145583,793.5236069,807.235023,605.3454408,291.3440022,49.71817788,3864.588668,34.06250898,11572.97966,26236.04626,65659.28878,58835.44882,80312.37781,71941.84581,17874.70985,75985.68517,389041.0324,,368724.6938,457547.5255,485936.1418,155.2759545,41.08000977,18510.55718,124538.2289,126739.04,92202.38941,135978.2407,102634.2322
North America,2009,419.0741662,784.2373354,813.2840952,580.4062315,265.7357685,46.61241451,3896.472114,31.09390954,10835.0773,25937.31439,68051.41344,62346.26314,80384.63403,71041.47296,17234.68111,74653.50733,402720.3073,,372391.2551,450022.7122,478302.487,157.8210557,39.07548291,19105.36402,123289.292,125537.29,92628.80902,133915.4926,100754.9663
North America,2010,390.2464744,764.6990264,814.3499158,551.8080749,242.9914641,43.65384347,3962.628572,28.4368784,10207.61862,25475.15154,69540.81035,65766.60893,80258.08768,69958.25813,16052.3913,73368.94529,407625.7122,234279.6009,373868.9805,445217.4355,468302.5422,141.272749,36.84819057,19716.84506,121195.1347,123473.95,92471.77679,131394.8668,98970.30412
North America,2011,394.2113467,765.7218935,834.566693,542.9901284,232.4044298,42.03474827,4111.447936,27.48138404,10074.08711,25706.35104,71941.1278,70544.8425,81830.93883,70656.82685,15627.88541,73989.49074,413717.8162,,382531.9134,450754.8833,468344.1833,149.6245226,35.68518847,20602.35546,125888.1342,128366.33,94698.59922,132411.2907,99717.01734
North America,2012,387.5670058,746.36986,841.0085558,540.0096744,225.5796213,41.46753195,4226.962514,26.72617753,10009.59214,25849.14082,74188.82038,75276.3138,82768.54063,70863.2679,15318.16283,73955.22859,417340.9928,,389151.2206,453352.5391,465596.5191,154.3013711,35.21240483,21270.35149,121136.4175,123512.5,96066.95249,132560.2754,99978.66216
North America,2013,378.2823218,721.6410497,849.7129945,533.846337,219.7122244,40.75730262,4392.877273,26.4147258,10048.01345,26132.99809,76387.61443,80848.86625,83870.53324,71158.52603,15163.11799,74215.59043,422481.625,,397181.4778,457782.6811,464008.0361,164.0366432,34.95644073,21841.12264,119841.4848,122221.18,97716.42322,133326.6006,100614.3946
North America,2014,368.8715705,697.0229166,855.0471546,530.665058,212.9911726,39.58277077,4609.362752,25.76844452,9944.966646,26631.59592,78866.51904,87697.69152,85102.3773,71831.03696,15152.8984,74870.60954,429093.1802,,406851.2745,465098.4006,463603.9342,165.8856133,34.05670936,22382.60187,116801.3658,119098.28,99536.29067,135062.6225,101721.5297
North America,2015,360.6600281,673.1306485,866.6441437,526.2934046,213.0093823,39.42567074,4840.278204,25.71817221,9852.147483,27281.01626,81811.00254,95839.84088,86774.69704,72813.3293,15049.57886,76149.24333,437691.4276,,418007.6494,475023.6937,464365.9814,167.1391746,33.95146689,22940.09183,117588.5326,119923.39,101832.2891,137762.1532,103620.1468
North America,2016,349.2485519,646.1672461,875.2827571,524.3036175,211.0699577,38.50223873,4831.623247,25.28640939,9678.782196,28208.83054,84759.55038,105423.045,89268.722,74326.71037,15527.12636,77955.79081,447825.819,254177.0094,430473.7042,485567.7534,468627.7213,157.739861,33.24316211,23058.93669,112807.3449,114964.23,104596.5777,141694.5502,106347.9498
North America,2017,344.6524327,638.0582989,887.2626009,526.7368451,204.0849528,36.93814755,4886.264602,24.07443697,9365.494297,29077.16679,86243.57743,109242.7588,91258.34642,75680.18761,15577.71536,79656.02908,456907.0753,,441708.2869,496829.1022,471499.5617,154.3753362,31.67596431,23353.47751,115363.6203,117588.53,107242.6716,145089.0957,108596.9284
North Korea,1990,400.6935395,359.1494712,169.1513804,13633.79381,270.5097289,19.37314921,2824.510359,670.8153093,2616.008486,6274.776482,4990.496861,1015.920347,7281.856163,1129.699511,661.5458838,1739.954972,7130.40449,5863.409377,4309.947878,21493.0666,16707.57294,92.99006874,333.7592891,284.487038,21443.29435,9467.46,16222.35298,6281.996849,3040.622653
North Korea,1991,389.8987653,350.1145362,166.6206234,13871.38425,274.5962896,19.17713127,2877.022764,677.5825248,2683.757646,6452.977168,5353.460201,1063.477602,7428.564344,1130.720475,679.401614,1791.466199,7403.843394,,4448.157125,22153.80964,17252.83739,93.11151932,338.1120459,295.2771562,21956.40621,9776.69,16698.81827,6438.224051,3143.114148
North Korea,1992,381.1106163,343.5672949,164.1160815,14153.25621,279.1006116,19.167741,2928.919259,684.9806289,2747.889597,6653.962483,5711.557342,1113.453826,7628.822712,1167.704607,703.5782135,1850.702792,7718.99451,,4594.958714,22946.02695,17875.28666,93.39621379,344.4083504,300.529194,22545.39727,10123.81,17244.79125,6633.269352,3258.89566
North Korea,1993,372.541619,337.1513176,162.171841,14472.91369,282.1308102,19.17025126,2978.4993,695.0094776,2785.906907,6858.796887,6052.747861,1163.934892,7833.721677,1208.642821,730.2683061,1913.665785,8056.788896,,4735.377639,23775.85235,18519.6135,93.97539037,354.4901005,322.0727316,23161.58884,10463.83,17532.62513,6834.671158,3376.004883
North Korea,1994,377.9584274,344.5519743,164.9215441,14988.13181,291.8552634,19.68683447,3092.652005,723.0177541,2861.806349,7098.62497,6360.958387,1216.773521,8177.306669,1338.705181,765.0380631,1984.832524,8444.40917,,4890.857234,24755.23912,19241.02693,96.63096122,377.1264998,321.6315461,23958.6609,10802.61,17839.86615,7107.723779,3504.429115
North Korea,1995,387.8290364,356.1474952,170.4152306,15578.48235,307.2309062,20.15715354,79780.09907,767.273485,2947.757283,7361.676893,6665.129882,1269.825817,8571.020669,1520.35371,802.7217349,2060.671705,8868.587714,7266.045852,5055.387161,25808.89216,20027.02906,100.4152999,409.070846,332.5405336,24840.84969,11157.96,18165.37412,7424.408894,3637.687264
North Korea,1996,402.5656769,372.3272679,178.0952366,16236.73909,323.8928552,20.56660712,79719.17631,806.5278273,3016.449936,7632.141294,6906.885302,1331.853434,9043.040482,1757.229748,839.7216975,2143.490324,9325.816377,,5216.490651,26973.91217,20823.43178,106.6931792,433.6551764,342.7133831,25777.86202,11501.56,18501.62831,7801.658943,3781.854127
North Korea,1997,418.4003288,389.353381,185.0722333,16923.20151,335.5829729,21.05020264,79948.00058,848.3971505,3063.490582,7906.85198,7102.025104,1393.383083,9562.691656,2019.986967,883.4220683,2236.558833,9849.710351,,5355.387565,28239.27658,21678.81946,113.2045922,477.7612257,356.0457096,26748.38488,11853.95,18884.94956,8221.486294,3935.849007
North Korea,1998,429.2290828,402.1853186,189.5340919,17577.00297,341.3513721,21.19584472,79883.47363,869.8210824,3080.815016,8171.483908,7238.256929,1450.509583,10087.10596,2283.684422,930.4047695,2336.280603,10416.06206,,5469.307351,29527.32014,22537.40922,119.3644144,509.7862303,371.0994895,27683.52898,12201.66,19258.43221,8648.49263,4093.944998
North Korea,1999,445.2339086,419.9617706,194.8259694,18301.22671,347.9197298,21.71755644,79998.52361,874.086067,3081.147234,8408.075942,7312.358273,1494.424785,10556.45964,2542.948723,988.4114029,2451.517047,11026.61528,,5567.681421,30819.11112,23331.41053,125.2331107,516.0702348,391.9050398,28575.93321,12426.27,19605.21649,9090.255672,4280.560291
North Korea,2000,454.0979255,430.7318016,197.4452402,18867.25166,348.2894394,21.76442255,79787.78121,855.1425726,3062.191461,8618.580192,7370.878778,1532.945039,11095.85409,2804.79028,1056.607658,2585.713935,11696.30147,9587.783261,5688.258085,32237.26261,24163.53492,130.0713222,504.787211,416.4592732,29337.22903,12662.57,20080.06036,9560.942422,4499.039339
North Korea,2001,441.8339215,419.5990875,197.0253394,19383.90788,339.5727813,20.51133159,79755.09426,822.1315723,3019.449767,8782.409231,7320.683179,1565.239424,11610.01722,3049.338126,1125.908198,2717.364985,12452.83887,,5802.714673,33664.25659,24977.11631,129.5210825,491.4732814,439.9126125,30076.19471,12921.76,20572.68081,10022.16802,4723.455098
North Korea,2002,422.9236465,401.9003208,193.9861399,19845.48145,325.4602336,19.06643038,79623.40335,769.219927,2932.646306,8921.899587,7118.605238,1600.596941,12093.67568,3269.529551,1190.567444,2851.401385,13342.84216,,5900.570735,35095.08836,25829.70494,127.4977505,462.7059671,462.2746412,30804.02438,13228.33,21074.27541,10469.99536,4952.895714
North Korea,2003,405.4911015,386.0910022,189.2432912,20366.30661,309.1885727,17.94231776,2938.234003,714.0579026,2859.412645,9049.895724,6865.033905,1635.516354,12557.38431,3471.112013,1246.329793,2988.277651,14299.19842,,6000.784837,36530.23881,26693.47913,124.4298519,440.9632826,484.5959658,31596.31502,13545.35,21505.42933,10913.51723,5191.232445
North Korea,2004,383.6797493,365.8979325,182.3766339,20649.09776,292.122597,16.81389774,2739.181294,655.0895737,2777.473759,9144.435973,6657.942129,1676.42278,12937.98269,3632.963229,1292.77813,3115.426508,15169.64562,,6097.080191,37856.15881,27504.32821,120.1682805,415.2442731,519.7445449,32203.40351,13903.55,21803.60256,11306.14539,5414.397358
North Korea,2005,357.6654636,342.3505539,173.9906915,21027.08787,276.0982221,15.34015919,2556.758712,601.6665886,2677.469875,9245.15113,6586.735393,1724.445859,13297.83408,3787.525794,1348.736049,3241.926655,15894.38958,11932.27666,6221.154914,39191.67047,28342.69868,115.3533562,388.752651,530.0172193,32875.42994,14238.21,22050.55654,11674.91408,5628.450709
North Korea,2006,333.4322223,320.7259351,165.9040671,21298.23237,260.528776,14.08326342,2390.238427,548.4137892,2577.329375,9324.334328,6634.368034,1769.567174,13598.25002,3936.26331,1383.40583,3359.546674,16481.94571,12210.78182,6346.918309,40197.08913,29178.37517,108.419307,357.6384927,550.945035,33491.25309,14623.15,22120.73043,11987.05785,5815.392409
North Korea,2007,310.6810147,301.1060237,157.4378042,21638.17591,245.2108088,13.01223909,2226.82433,494.7509046,2470.939062,9395.828014,6709.042646,1814.286856,13914.1303,4110.935011,1402.026242,3484.284992,17091.27808,,6477.161518,41309.48484,30114.05253,101.2242926,325.3345753,576.6419429,34191.10572,15030.82,22173.61257,12306.93199,6004.470924
North Korea,2008,296.4325814,289.3452009,151.4402373,21957.11359,232.5234162,12.48682265,2062.119503,414.0018672,2368.765108,9470.92999,6751.835901,1866.699529,14234.84639,4308.642497,1433.689173,3609.486076,17693.42768,,6608.047315,42514.83854,31040.13958,94.42822234,236.6063417,594.6673481,34900.88141,15473.49,22159.91567,12629.9063,6187.98785
North Korea,2009,281.237046,274.9475529,147.9399735,22217.86681,217.9507681,11.65526911,1923.112095,376.7394229,2265.075271,9509.41374,6835.339881,1921.743103,14544.1808,4529.709461,1466.618676,3723.040279,18235.07908,,6735.464375,43634.07159,31866.5971,87.9393473,222.2268982,616.1219295,35484.23627,15837.29,22023.16596,12932.10584,6359.785227
North Korea,2010,264.7341262,259.7897338,144.174782,22494.09422,203.7255402,10.84821049,1794.800667,343.0989669,2161.484123,9574.174314,6939.884018,1970.946669,14852.25725,4752.829549,1473.616125,3842.423192,18788.34116,13490.10715,6875.524095,44871.41882,32689.82733,81.74763415,207.8708857,638.4577453,36089.85717,16211.3,21921.38144,13234.3129,6537.114646
North Korea,2011,252.3394153,248.2217099,143.3644032,22635.87141,192.0388372,10.27573457,1689.751018,315.9526838,2083.118978,9639.684559,7055.249126,2023.142529,15149.12557,4973.149126,1486.061768,3953.652343,19307.49037,,7021.457857,46025.11218,33391.06026,77.37403626,196.608431,659.2378922,36559.43467,16570.6,21762.21007,13524.60933,6705.452216
North Korea,2012,240.1686801,236.7693009,141.9376749,23196.63215,180.2316639,9.705114317,1586.036607,289.5648011,2003.154757,9717.944643,7188.882974,2077.341856,15454.68474,5193.188758,1485.496831,4067.190196,19855.63484,,7175.56366,47265.75937,34094.49632,73.04717337,185.3598895,680.9435338,36985.67452,16470.06,21587.04665,13816.15926,6868.114147
North Korea,2013,228.0048971,224.3833926,141.9326334,23210.45929,167.8735962,9.080363224,1485.788618,265.6302189,1915.953054,9801.85041,7302.603678,2146.037697,15754.32653,5415.34181,1525.104462,4194.93698,20419.04132,,7332.437094,48555.49316,34736.37802,68.85105656,176.3500685,702.3587754,37582.93587,17100.19,21380.44921,14115.8896,7064.591054
North Korea,2014,217.4255142,213.4808278,139.7009416,23492.9295,156.1540056,8.529568572,1393.223989,243.4148116,1824.376944,9860.214457,7434.874302,2238.257083,16034.20814,5616.81018,1614.997471,4301.43434,20924.21925,,7490.518689,49681.33152,35264.0723,64.87996912,165.7026554,722.2939134,37860.67872,17114.35,21042.58435,14380.72175,7229.204342
North Korea,2015,206.2787117,201.6715426,136.7991685,23294.15133,144.2461839,7.936843093,1299.846084,221.1611182,1726.745055,9929.041864,7565.254904,2341.424003,16306.5355,5812.881076,1722.027568,4427.847849,21455.9196,,7654.119669,50852.69973,35794.28234,60.99096164,154.8211484,742.2418743,38504.80172,18007.83,20715.14131,14654.16186,7432.855302
North Korea,2016,196.654682,191.6743881,133.6795948,24095.5842,133.0692981,7.414870467,1210.341067,200.1036662,1623.189542,9972.343276,7746.416557,2441.085835,16541.95681,5963.277503,1806.564433,4517.292427,21900.06758,15655.21403,7802.231516,51866.31044,36150.53686,57.46751177,143.4226675,760.7158231,38368.72586,17059.73,20955.61897,14871.28981,7562.012313
North Korea,2017,190.8602132,185.3139757,131.7311575,24066.61699,124.6299931,7.065524544,1144.147581,184.240875,1537.785929,10037.85624,7861.192301,2535.752628,16725.23641,6070.795605,1864.39047,4612.414978,22287.64381,,7938.282442,52742.39102,36468.37282,54.87972024,135.2620964,787.0176699,38767.70567,17528.77,21153.63969,15045.67234,7694.794092
North Macedonia,1990,88.93995536,50.80385754,10.65950041,660.6737964,87.5791755,8.621296376,184.3106126,22.37117105,408.2404226,508.8609217,273.9503138,51.0861464,991.4089092,275.8796453,59.50994733,460.9231401,2492.385728,2014.765024,2024.812698,5143.97942,3080.266552,0.919977292,80.39517216,18.46532471,1495.431432,853.02,2543.236591,1538.877059,749.8792995
North Macedonia,1991,83.38208044,47.21900794,9.835366733,645.3824898,79.54096255,8.214958278,165.6601194,19.8174751,367.0976874,502.0762179,289.4512031,52.28051866,987.4058929,274.809796,59.51238826,460.9013878,2505.685531,,2056.177957,5140.205169,3077.896512,0.87756755,74.20266478,18.48695625,1480.865941,853.87,2500.89315,1537.865801,746.169114
North Macedonia,1992,78.41621425,44.14925642,9.20014804,672.71767,73.1808642,7.802827581,152.9307988,18.27220428,356.4929898,525.3840373,321.2779996,55.94671008,1052.967841,293.3159571,62.68696197,487.0275171,2679.743654,,2203.88424,5427.201101,3300.970272,0.844917909,70.08968572,19.06056354,1560.15194,906.38,2612.726635,1640.794148,795.2139847
North Macedonia,1993,65.56126826,36.81625875,7.678887778,678.6693439,59.70376098,6.479434212,122.9359001,14.84938969,314.6122546,531.1256284,363.6093091,59.17467568,1091.487766,308.1946822,65.47566207,501.5902321,2799.188859,,2296.448133,5574.142438,3433.509214,0.779620985,59.59470286,34.23029989,1588.122938,928.2,2551.058483,1698.638939,822.0488164
North Macedonia,1994,60.2410877,33.65053154,7.033083797,670.6031705,54.74642901,5.961455254,113.4666489,13.50217306,312.7911207,529.7359992,341.5008026,60.0776367,1092.03433,316.0103615,68.21905952,504.3552093,2847.760661,,2321.961134,5564.818243,3425.108138,0.760557913,53.74659404,19.63487948,1576.906175,924.28,2399.180656,1702.755445,822.910317
North Macedonia,1995,48.09455303,26.60361806,5.73540017,665.3583906,43.21100848,4.783440262,90.53254912,10.77667172,280.3737249,531.5823949,348.8539525,62.90872773,1111.046357,327.883399,71.46996083,512.6434543,2942.547064,2065.248141,2382.330089,5636.02762,3483.109164,0.701046704,42.97152516,20.10182839,1582.19463,934.25,2300.754474,1736.313453,837.3458403
North Macedonia,1996,34.48170935,18.82613297,4.331291994,664.0077427,30.39630087,3.42220507,64.66195528,7.762120229,230.4056238,539.0183331,348.5490443,65.28535657,1135.836717,342.6735668,77.29808231,524.0431311,3076.938351,,2475.491795,5746.176256,3559.167358,0.615677572,31.06871992,21.15624751,1599.149423,952.09,2212.912118,1782.975117,856.5448003
North Macedonia,1997,26.29031529,14.07478786,3.496684035,655.7819056,22.87161463,2.598894893,49.57402651,5.886100469,200.2964408,550.6250287,338.844132,67.8907801,1159.533737,358.0444384,83.43067908,535.7023582,3228.01786,,2581.119185,5863.342016,3615.323419,0.619858731,23.00348014,22.51896749,1610.135899,970.65,2124.042879,1830.772713,869.7319968
North Macedonia,1998,21.60987837,11.33832218,3.036426209,649.9318371,19.2283563,2.135146255,42.51313853,5.041023681,193.5181512,560.2710845,335.2154593,71.29480769,1172.630647,369.5936588,88.38699303,542.901675,3358.163886,,2655.67071,5928.730296,3664.518593,0.656175005,18.95596395,24.09961877,1616.10119,981.68,2020.132115,1866.575096,881.8304357
North Macedonia,1999,18.03338414,9.268127411,2.585175914,619.6373087,16.09539349,1.791628594,33.84934234,3.898300184,200.0645366,551.2503756,330.6042398,74.75394929,1142.393743,366.0056277,88.14990689,536.0349585,3398.082217,,2639.435115,5827.878133,3630.319696,0.627399925,14.99302902,25.02047259,1574.844855,970.08,1852.94797,1832.100758,864.0927799
North Macedonia,2000,15.26377378,7.773783201,2.316819415,614.5925117,14.31294936,1.555406885,31.59703873,3.656547392,167.9095911,559.8721128,303.9451571,74.74463656,1137.267944,372.2668613,87.35667942,546.6198774,3511.292367,2245.835094,2682.881444,5885.917803,3660.973151,0.589782444,13.14710344,26.83875646,1583.696906,983.78,1764.868905,1850.386466,868.8250759
